GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
13009,"Baldwin, GA",1495566,1599364,1613526,1575253,1580174,1593168
13011,"Banks, GA",292098,290094,295026,330481,348634,320097
13013,"Barrow, GA",1219290,1291352,1400105,1504894,1599628,1659584
13015,"Bartow, GA",3961679,4096477,4160567,4331579,4394923,4542509
13017,"Ben Hill, GA",715576,702215,677111,708018,704834,689408
13019,"Berrien, GA",420619,512586,653680,713894,778554,793156
13021,"Bibb, GA",8738633,8670803,8347612,8439489,8393625,8293325
13023,"Bleckley, GA",340260,377135,409295,411831,359190,360795
13025,"Brantley, GA",212803,219250,215160,223388,232140,228366
13027,"Brooks, GA",302516,302457,313761,295488,317790,321570
13029,"Bryan, GA",462942,462698,514756,539195,578579,627631
13031,"Bulloch, GA",1698320,1714229,1828414,1814001,1919800,1904596
13033,"Burke, GA",1358809,1202400,1328697,1403781,1313024,1348724
13035,"Butts, GA",506075,519769,528332,555710,571601,569401
13037,"Calhoun, GA",161395,166760,157666,143720,144719,143042
13039,"Camden, GA",1835617,1888510,1768564,1741597,1806105,1857776
13043,"Candler, GA",227149,234032,238437,241988,248967,253588
13045,"Carroll, GA",2979604,3012026,3182816,3413500,3496652,3626712
13047,"Catoosa, GA",1343027,1338513,1389708,1486723,1523689,1503296
13049,"Charlton, GA",172040,182292,196013,195109,197075,204442
13051,"Chatham, GA",12505336,12690274,12909650,13608234,14354931,14930978
13053,"Chattahoochee, GA",1251616,1248499,1287687,1354152,1498439,1565388
13055,"Chattooga, GA",593896,616038,605082,659327,684924,676905
13057,"Cherokee, GA",3774893,3996514,4350217,5313540,5517049,5669178
13059,"Clarke, GA",5925474,6015835,6307357,6412964,6431215,6466721
13061,"Clay, GA",86280,102019,117633,98607,92452,72069
13063,"Clayton, GA",11827913,11576579,12493922,13245263,13840811,13348763
13065,"Clinch, GA",179354,185491,199620,205170,216982,224445
13067,"Cobb, GA",36780798,36803538,38436489,40506663,41989819,41293298
13069,"Coffee, GA",1384977,1389310,1405123,1437668,1438681,1395429
13071,"Colquitt, GA",1133654,1117740,1175055,1183797,1279622,1268991
13073,"Columbia, GA",2165459,2259354,2464701,2589794,2832140,2874855
13075,"Cook, GA",421346,419115,438421,435896,461186,446823
13077,"Coweta, GA",2724644,2764612,2938475,3101367,3207406,3350115
13079,"Crawford, GA",150837,151280,155961,152638,156222,143678
13081,"Crisp, GA",689398,701688,727707,741640,755681,759498
13083,"Dade, GA",288534,300710,322542,348459,349393,313801
13085,"Dawson, GA",484446,502486,528724,621138,649976,695964
13087,"Decatur, GA",1097857,1112346,1132547,1095647,1110072,1049550
13089,"DeKalb, GA",37371485,36741207,36631527,37167704,36769153,35500252
13091,"Dodge, GA",469699,484868,502457,500584,497723,500197
13093,"Dooly, GA",364164,342289,362665,331327,365735,352132
13095,"Dougherty, GA",4903461,4927807,4923898,5029104,5067248,4883524
13097,"Douglas, GA",2942098,3060139,3201362,3445487,3688355,3844627
13099,"Early, GA",562087,716654,586082,602277,582557,594764
13101,"Echols, GA",53438,59814,59204,50411,54187,54445
13103,"Effingham, GA",828254,887479,950389,1056794,1205045,1366683
13105,"Elbert, GA",642690,680035,704977,691027,692404,659947
13107,"Emanuel, GA",580345,574386,620215,627997,650948,656188
13109,"Evans, GA",431015,417153,411508,425553,448706,431693
13111,"Fannin, GA",484940,514860,518563,522725,551757,594323
13113,"Fayette, GA",3225466,3396401,3639171,3884298,4045533,4126422
13115,"Floyd, GA",4415114,3921589,3949920,4121707,4009808,4049199
13117,"Forsyth, GA",4220543,4372858,4714809,5926896,6449592,7090174
13119,"Franklin, GA",631780,622612,643102,702106,732786,689980
13121,"Fulton, GA",108322924,109940487,111550015,117596851,126817624,131878741
13123,"Gilmer, GA",724296,725917,722984,799538,863593,879237
13125,"Glascock, GA",65941,70613,73152,48750,35418,33110
13127,"Glynn, GA",3371628,3435733,3614598,3895840,3975487,4164660
13129,"Gordon, GA",1636662,1684322,1752682,2117265,2325279,2332486
13131,"Grady, GA",552405,572122,569688,569114,619668,626779
13133,"Greene, GA",440757,458967,477853,477411,481907,473322
13135,"Gwinnett, GA",33009506,33234317,35149300,37261072,38862561,39946023
13137,"Habersham, GA",1343952,1355931,1371934,1406024,1456615,1416320
13139,"Hall, GA",6725450,6785323,7103220,7409719,7647153,7690294
13141,"Hancock, GA",138886,146127,152472,145014,151045,144420
13143,"Haralson, GA",579228,608208,630798,635678,654468,709898
13145,"Harris, GA",484503,484766,466351,450421,452493,463793
13147,"Hart, GA",649360,686207,669392,700586,700540,664971
13149,"Heard, GA",724337,788608,814065,925127,857864,879702
13151,"Henry, GA",3781846,4112939,4413277,4678384,5014303,5119089
13153,"Houston, GA",5007320,5213504,5443498,5634493,5907040,6026577
13155,"Irwin, GA",236986,235863,238446,206845,234190,212244
13157,"Jackson, GA",1527798,1490232,1548272,1728530,1942676,2037192
13159,"Jasper, GA",262754,260397,282614,298146,304188,282583
13161,"Jeff Davis, GA",373672,369088,382957,403922,385961,385885
13163,"Jefferson, GA",519244,527495,551538,595539,589126,600031
13165,"Jenkins, GA",189448,180215,183089,173772,197325,200372
13167,"Johnson, GA",173651,167885,170452,172825,170444,168701
13169,"Jones, GA",335597,342721,362548,378823,381025,386417
13171,"Lamar, GA",323969,317854,323444,331943,365489,367808
13173,"Lanier, GA",125890,121322,129937,125363,129564,135187
13175,"Laurens, GA",1663678,1680702,1661032,1748297,1793220,1837272
13177,"Lee, GA",406766,422990,442292,445547,490869,512686
13179,"Liberty, GA",2499218,2582386,2825733,2988153,3203648,3210902
13181,"Lincoln, GA",139309,137975,139368,137308,145535,140124
13183,"Long, GA",103468,109659,112292,114728,117718,117602
13185,"Lowndes, GA",3828816,3988541,4127617,4263776,4395470,4442138
13187,"Lumpkin, GA",604474,605527,610104,640431,658007,675532
13189,"McDuffie, GA",618837,619242,662315,713139,768610,773280
13191,"McIntosh, GA",202318,216969,219414,226605,242888,251921
13193,"Macon, GA",407157,390433,402669,442325,437399,386122
13195,"Madison, GA",413505,395157,400727,422610,451056,434652
13197,"Marion, GA",212811,198934,194309,184826,183916,156432
13199,"Meriwether, GA",526387,513194,518805,494015,495260,474842
13201,"Miller, GA",177500,196260,193546,183580,193819,200637
13205,"Mitchell, GA",858916,816112,819874,791259,827275,773688
13207,"Monroe, GA",1362309,1333186,1412013,1680995,1664708,1673696
13209,"Montgomery, GA",164266,156587,162968,160024,176567,188568
13211,"Morgan, GA",519262,524329,543192,570202,606948,578962
13213,"Murray, GA",875946,933578,943278,1069533,1162700,1193209
13215,"Muscogee, GA",8918347,9288158,9275111,9375982,9542476,9719368
13217,"Newton, GA",1906643,1991840,2078124,2233511,2369986,2426827
13219,"Oconee, GA",675258,694285,757987,837593,917927,949732
13221,"Oglethorpe, GA",205781,187943,193531,209810,216373,191796
13223,"Paulding, GA",1390752,1490203,1624474,1838377,1996856,2002883
13225,"Peach, GA",799938,805936,778770,741522,731411,805154
13227,"Pickens, GA",728106,776057,801624,862353,884600,892451
13229,"Pierce, GA",335532,331181,334025,329080,349694,354407
13231,"Pike, GA",207987,217424,228312,245860,232297,225504
13233,"Polk, GA",981442,1018438,1035892,1054270,1103155,1118178
13235,"Pulaski, GA",267283,266380,295665,267561,275157,280405
13237,"Putnam, GA",938126,961795,930965,979197,1127501,1179533
13239,"Quitman, GA",39081,48816,51330,41231,44956,43116
13241,"Rabun, GA",505780,510829,526142,558644,593526,574050
13243,"Randolph, GA",214398,242279,239507,226523,196636,202251
13245,"Richmond, GA",10477393,10617806,10942319,11156155,11071726,11044736
13247,"Rockdale, GA",3366484,3411748,3388788,3447010,3348349,3183187
13249,"Schley, GA",117108,125109,121675,126269,139535,149887
13251,"Screven, GA",315678,325105,351182,343221,362632,380736
13253,"Seminole, GA",258350,255369,256253,228543,238113,251339
13255,"Spalding, GA",1970777,2056096,2058167,2156955,2203710,2208031
13257,"Stephens, GA",867000,832943,828089,829806,859458,834863
13259,"Stewart, GA",98054,94930,96636,110279,79040,78657
13261,"Sumter, GA",1130307,1096037,1107724,1093659,1092268,1087519
13263,"Talbot, GA",116013,137698,132063,127035,110147,113774
13265,"Taliaferro, GA",22688,22564,23756,23882,25525,23603
13267,"Tattnall, GA",479142,469284,479646,496300,526403,516553
13269,"Taylor, GA",205926,205283,209292,202570,203400,193024
13271,"Telfair, GA",285693,276857,288944,309352,327854,320617
13273,"Terrell, GA",264741,272611,275146,258569,268038,263248
13275,"Thomas, GA",1898512,1797081,1863161,1983317,2108661,2131393
13277,"Tift, GA",1604941,1622209,1691999,1734646,1759326,1754165
13279,"Toombs, GA",761180,755785,825995,892451,878684,956595
13281,"Towns, GA",262506,275049,288190,305193,337793,349330
13283,"Treutlen, GA",90820,92130,97145,95177,100122,107327
13285,"Troup, GA",2775170,2928583,2909068,3079145,3154043,3117013
13287,"Turner, GA",238935,253354,244056,228521,251508,243688
13289,"Twiggs, GA",354855,354177,355573,301061,257319,226492
13291,"Union, GA",517296,543208,578940,624526,681376,678860
13293,"Upson, GA",699497,686594,678215,676367,691406,650463
13295,"Walker, GA",1299457,1351644,1384553,1477624,1480723,1458717
13297,"Walton, GA",1629162,1648482,1764505,1891337,1997808,2095258
13299,"Ware, GA",1263849,1279406,1249867,1359575,1373032,1390873
13301,"Warren, GA",148036,133361,129852,134098,130092,122862
13303,"Washington, GA",822944,814108,842764,831253,767163,754966
13305,"Wayne, GA",804097,833818,878904,934271,955791,999844
13307,"Webster, GA",50731,51765,54930,47894,58360,56882
13309,"Wheeler, GA",97408,105266,116834,117688,120040,115118
13311,"White, GA",551214,562046,563863,588116,619457,604212
13313,"Whitfield, GA",5046073,5252907,5337878,5999448,6229566,6112818
13315,"Wilcox, GA",158286,154854,158535,145023,155264,145093
13317,"Wilkes, GA",293535,286244,284945,294681,302318,290346
13319,"Wilkinson, GA",656339,653163,651015,612720,504473,516524
13321,"Worth, GA",366590,378969,391377,361176,381830,393749
15001,"Hawaii, HI",5497066,5703027,6124603,6582721,7266053,7457261
15003,"Honolulu, HI",45916233,47265641,49477303,52087127,54246460,55195797
15007,"Kauai, HI",2578320,2644714,2818207,2979714,3112477,3293188
15901,"Maui + Kalawao, HI*",6440482,6728117,7192274,7673606,8318272,8959621
16001,"Ada, ID",15258956,15757817,16975228,18644901,20682016,20404346
16003,"Adams, ID",79326,81430,82563,94476,102552,106013
16005,"Bannock, ID",2313120,2283079,2391090,2617705,2787622,2729938
16007,"Bear Lake, ID",128143,124212,134671,135033,139325,131544
16009,"Benewah, ID",277906,289368,288222,308585,334203,328193
16011,"Bingham, ID",1129401,1249207,1150513,1167547,1135929,1368305
16013,"Blaine, ID",1257035,1284941,1273647,1345259,1389453,1448063
16015,"Boise, ID",135049,141238,141131,144994,149380,151446
16017,"Bonner, ID",1095129,1193726,1228391,1306723,1406006,1457459
16019,"Bonneville, ID",3071808,3191597,3298338,3471574,3679208,3997117
16021,"Boundary, ID",264556,278336,288555,311229,299053,306524
16023,"Butte, ID",935097,1007586,963640,988501,974948,997688
16025,"Camas, ID",31659,35884,32764,33890,34503,36074
16027,"Canyon, ID",3835891,3900355,4042635,4247642,4548871,4799495
16029,"Caribou, ID",842248,477192,474891,497884,586535,542166
16031,"Cassia, ID",844161,908039,920019,864543,991532,974297
16033,"Clark, ID",47741,45971,46753,40912,38424,40366
16035,"Clearwater, ID",306666,385540,355515,351908,334331,354310
16037,"Custer, ID",181133,163049,168832,176673,266152,252225
16039,"Elmore, ID",907964,894221,933848,973249,992554,1012003
16041,"Franklin, ID",225989,206070,224006,255763,280771,275551
16043,"Fremont (includes Yellowstone Park), ID",252726,300359,258926,289587,271839,323648
16045,"Gem, ID",261884,249105,249216,260854,270416,296492
16047,"Gooding, ID",614769,519442,515002,643488,695746,649861
16049,"Idaho, ID",368002,378099,380911,393754,407456,401779
16051,"Jefferson, ID",394383,476287,433734,460657,456915,520564
16053,"Jerome, ID",742328,702664,695205,731529,778309,815834
16055,"Kootenai, ID",3750725,3835401,4008652,4317679,4713338,4920490
16057,"Latah, ID",1084109,1112554,1136332,1193534,1215860,1233606
16059,"Lemhi, ID",193222,189500,197115,206081,215009,221065
16061,"Lewis, ID",97920,92735,98258,108710,117390,112428
16063,"Lincoln, ID",121453,118601,113753,127160,133327,132739
16065,"Madison, ID",731171,828776,800965,857136,867071,960774
16067,"Minidoka, ID",639817,734309,640087,640061,625401,723233
16069,"Nez Perce, ID",1708104,1719722,1746958,1794730,1799750,1783383
16071,"Oneida, ID",77178,72218,86545,88342,107193,105102
16073,"Owyhee, ID",260688,269767,263842,287312,302597,328695
16075,"Payette, ID",471354,515453,545861,514139,563251,573603
16077,"Power, ID",568592,450034,376611,387676,388575,455150
16079,"Shoshone, ID",386948,385524,407367,428241,531706,516209
16081,"Teton, ID",151414,165568,163398,186184,236757,311678
16083,"Twin Falls, ID",2352348,2410625,2447401,2584957,2732206,2863074
16085,"Valley, ID",300114,305172,322719,365811,419742,489107
16087,"Washington, ID",310541,346101,344938,336525,315249,362925
17001,"Adams, IL",2729402,2793895,2959431,3072999,3140568,3205728
17003,"Alexander, IL",193045,192459,190301,194463,191193,200535
17005,"Bond, IL",436340,435224,454310,486502,467356,487055
17007,"Boone, IL",1334801,1394694,1377711,1399653,1466549,1875891
17009,"Brown, IL",255704,266847,306028,315569,304037,303842
17011,"Bureau, IL",1223755,1332437,1250803,1277448,1198256,1190043
17013,"Calhoun, IL",96335,101096,93453,95561,92210,97969
17015,"Carroll, IL",476250,465025,469322,467657,467859,491078
17017,"Cass, IL",542726,531438,605697,625683,613452,626953
17019,"Champaign, IL",8752061,9190703,9223704,9419951,9467271,9616354
17021,"Christian, IL",1276600,1279794,1369037,1448612,1321238,1325587
17023,"Clark, IL",324876,347686,389443,443778,452784,456608
17025,"Clay, IL",423316,476131,468907,498536,474219,489361
17027,"Clinton, IL",1037295,1099303,1101441,1111426,1102930,1174634
17029,"Coles, IL",2150269,2172984,2145398,2179833,2213042,2269840
17031,"Cook, IL",347225458,344436378,346429242,355190563,364476869,371731745
17033,"Crawford, IL",1395001,1130244,1311602,1301654,1254843,1070407
17035,"Cumberland, IL",206922,228073,213131,215852,205523,224303
17037,"DeKalb, IL",3116776,3157211,3362308,3570202,3665865,3696461
17039,"De Witt, IL",942925,930192,909775,930852,901779,896674
17041,"Douglas, IL",831269,837057,837655,887766,860926,924503
17043,"DuPage, IL",70747753,71859837,73687056,76124403,78085420,80697679
17045,"Edgar, IL",684536,625293,624051,653242,624967,670243
17047,"Edwards, IL",206616,250791,244646,266491,230914,258254
17049,"Effingham, IL",1555093,1597004,1607742,1645860,1620594,1661374
17051,"Fayette, IL",530669,532198,539460,593882,573452,583985
17053,"Ford, IL",476592,501959,509603,524635,521573,569428
17055,"Franklin, IL",855265,915279,846109,869369,856849,869066
17057,"Fulton, IL",837081,849035,891371,915273,850642,896186
17059,"Gallatin, IL",217009,214078,191455,175861,196002,196882
17061,"Greene, IL",311579,349512,364003,367491,336927,361269
17063,"Grundy, IL",2750942,3070237,2890384,2869498,2765058,2919453
17065,"Hamilton, IL",149026,156132,148709,169085,172239,191979
17067,"Hancock, IL",471385,493351,529499,546270,516015,533590
17069,"Hardin, IL",108890,110240,110546,104957,98353,95775
17071,"Henderson, IL",134349,146471,169796,153977,140645,147539
17073,"Henry, IL",1243641,1317521,1397553,1361142,1362911,1394383
17075,"Iroquois, IL",770679,817692,812152,807700,803419,904351
17077,"Jackson, IL",2431684,2522200,2449594,2478119,2551429,2528059
17079,"Jasper, IL",527075,551433,522640,605117,565308,549957
17081,"Jefferson, IL",1661252,1712697,1674327,1817758,1855614,1894722
17083,"Jersey, IL",452854,484436,489411,507339,516621,507385
17085,"Jo Daviess, IL",723131,754183,827466,809762,816777,853971
17087,"Johnson, IL",218282,233874,237000,217998,221944,224311
17089,"Kane, IL",19761856,20477022,21152796,22141724,22920257,23523003
17091,"Kankakee, IL",3838854,3955569,3990909,4119319,4103199,4246076
17093,"Kendall, IL",1920136,1925362,2024049,2339928,2632425,2919606
17095,"Knox, IL",2009158,2058682,2048903,1982187,1863816,1860841
17097,"Lake, IL",45391974,46809922,48384651,50798897,51982208,54863230
17099,"LaSalle, IL",5196896,5142477,5202008,5394855,5302650,5383445
17101,"Lawrence, IL",356243,369805,359226,416744,384891,388438
17103,"Lee, IL",1217175,1268002,1287607,1325278,1310498,1317299
17105,"Livingston, IL",1424124,1501662,1543113,1613949,1610095,1631816
17107,"Logan, IL",802606,838906,851325,861144,829027,900244
17109,"McDonough, IL",1123264,1176870,1159429,1134584,1131750,1162302
17111,"McHenry, IL",9646269,10172426,10629884,11240971,11462211,11863328
17113,"McLean, IL",9325658,9576722,9902286,10291128,10400349,11207281
17115,"Macon, IL",5995748,5993547,6074061,6267843,6386182,6477648
17117,"Macoupin, IL",1233848,1276193,1355271,1313549,1306995,1319382
17119,"Madison, IL",10350733,9827549,10315365,10439166,10117832,9283943
17121,"Marion, IL",1307257,1300314,1279987,1268880,1267234,1336651
17123,"Marshall, IL",371068,391648,398779,419491,419618,437056
17125,"Mason, IL",482276,511420,485244,496071,480782,479194
17127,"Massac, IL",968342,934765,943102,1001785,978887,956012
