"CAINC1 County personal income summary: personal income, population, per capita personal income"
"CAINC1 County personal income summary: personal income, population, per capita personal income"
County
GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
38101,"Ward, ND",26516,28634,31098,31598,32523,33856
38103,"Wells, ND",23099,25754,31070,27960,32145,27726
38105,"Williams, ND",25605,26061,27317,28409,31416,36704
39001,"Adams, OH",21453,20898,21430,22538,22317,22932
39003,"Allen, OH",25090,25628,26642,27424,28035,29417
39005,"Ashland, OH",23690,24089,24750,25618,26346,26970
39007,"Ashtabula, OH",23391,23954,24765,25599,26206,26963
39009,"Athens, OH",19823,20593,21202,21693,22002,22602
39011,"Auglaize, OH",28068,28130,29425,30575,30742,31753
39013,"Belmont, OH",23392,24045,24775,24993,25625,26547
39015,"Brown, OH",22655,22895,23712,24998,25785,26521
39017,"Butler, OH",30090,30521,31546,32323,33150,34047
39019,"Carroll, OH",22414,22938,23861,25256,25643,26586
39021,"Champaign, OH",25993,25573,26398,27281,27725,29005
39023,"Clark, OH",26687,26696,27445,28034,28527,29736
39025,"Clermont, OH",31048,31836,32668,33118,34022,35241
39027,"Clinton, OH",27243,27015,28191,30155,31674,33292
39029,"Columbiana, OH",22963,23547,24342,24467,25132,26460
39031,"Coshocton, OH",23241,23002,23530,24442,24626,25713
39033,"Crawford, OH",24436,24423,25145,25988,26101,27074
39035,"Cuyahoga, OH",32440,32720,33226,34658,35781,38224
39037,"Darke, OH",26809,26843,27388,27793,27421,28530
39039,"Defiance, OH",26494,27166,28223,27993,28183,29425
39041,"Delaware, OH",42980,39940,39030,41797,42799,46919
39043,"Erie, OH",41523,42104,44733,43753,41651,40204
39045,"Fairfield, OH",30069,30620,31481,31194,31978,32970
39047,"Fayette, OH",24793,24835,26266,26891,26770,27438
39049,"Franklin, OH",31869,32824,33737,34847,35918,37049
39051,"Fulton, OH",27341,27892,29327,30468,31070,32417
39053,"Gallia, OH",24446,24747,25472,26911,27082,28991
39055,"Geauga, OH",39833,39694,40791,42779,44455,47316
39057,"Greene, OH",30367,31117,32369,32883,33696,35416
39059,"Guernsey, OH",22051,22984,23791,24246,24702,25568
39061,"Hamilton, OH",34847,35623,36514,38799,40021,42464
39063,"Hancock, OH",31651,31642,31848,31447,31994,33558
39065,"Hardin, OH",22003,21970,22801,23765,24084,24560
39067,"Harrison, OH",22980,23260,23562,23916,24247,24646
39069,"Henry, OH",26029,26029,27342,28473,29170,30537
39071,"Highland, OH",22165,22151,22807,24226,25256,25519
39073,"Hocking, OH",21919,22459,22989,23916,24352,25120
39075,"Holmes, OH",21183,20950,21668,23732,23660,23523
39077,"Huron, OH",25316,25394,25989,26816,27427,28691
39079,"Jackson, OH",21038,21793,22618,23543,24342,25421
39081,"Jefferson, OH",24070,24913,25411,26681,26663,27902
39083,"Knox, OH",24611,25201,25944,27028,27865,29369
39085,"Lake, OH",30849,30729,32177,33138,34383,36032
39087,"Lawrence, OH",20195,20769,21678,22805,23682,25006
39089,"Licking, OH",27759,28022,28240,28988,29437,31511
39091,"Logan, OH",26325,26750,27488,29042,29759,30641
39093,"Lorain, OH",27284,27198,28162,29547,30652,32134
39095,"Lucas, OH",28939,29561,30300,30711,31249,32925
39097,"Madison, OH",25126,25067,26099,28429,28876,29367
39099,"Mahoning, OH",26899,27502,28813,29583,30773,32768
39101,"Marion, OH",23740,24260,25129,25824,26284,26990
39103,"Medina, OH",32153,32286,33522,34759,36121,37966
39105,"Meigs, OH",21571,20516,20383,21310,22330,23721
39107,"Mercer, OH",26469,26494,27479,29266,29464,30369
39109,"Miami, OH",29023,29248,30128,30548,31043,33323
39111,"Monroe, OH",19893,20471,21358,20922,20273,20992
39113,"Montgomery, OH",30179,30529,30883,31742,32286,33961
39115,"Morgan, OH",18864,19657,19421,21244,20665,21318
39117,"Morrow, OH",23290,23643,24606,25132,25615,26050
39119,"Muskingum, OH",24933,25171,25822,26830,27151,27871
39121,"Noble, OH",19111,20341,20554,19077,19906,19904
39123,"Ottawa, OH",30157,30640,31959,32522,33563,35440
39125,"Paulding, OH",23633,23463,23710,25533,26092,27668
39127,"Perry, OH",20064,20963,21575,22571,23431,24200
39129,"Pickaway, OH",23429,23753,24351,26467,26963,28133
39131,"Pike, OH",20737,20599,21093,21762,22359,22552
39133,"Portage, OH",27252,27798,28565,29289,30681,32477
39135,"Preble, OH",25142,24806,25260,27241,27903,28510
39137,"Putnam, OH",27508,28125,29788,32785,34316,36649
39139,"Richland, OH",25202,26049,26884,27273,27526,28368
39141,"Ross, OH",23217,23616,23789,25186,25694,26367
39143,"Sandusky, OH",25137,25622,26845,27501,27863,29007
39145,"Scioto, OH",21198,21687,22445,23731,24021,24879
39147,"Seneca, OH",24430,24799,25705,26435,26761,27951
39149,"Shelby, OH",26045,26476,27551,29580,30174,31563
39151,"Stark, OH",27590,28003,28808,29668,30635,31865
39153,"Summit, OH",30936,31294,32524,33833,34468,35669
39155,"Trumbull, OH",25468,26002,26899,27681,28261,29963
39157,"Tuscarawas, OH",24454,24901,25826,27053,28061,29520
39159,"Union, OH",27917,28614,28922,29882,31404,32477
39161,"Van Wert, OH",25194,24479,25713,27410,27617,28949
39163,"Vinton, OH",18812,20024,20033,20654,21669,21661
39165,"Warren, OH",32027,32193,32766,34924,36715,38888
39167,"Washington, OH",24387,25553,25382,25573,26390,27995
39169,"Wayne, OH",26078,26257,26590,28248,28775,29505
39171,"Williams, OH",25283,25538,26338,27038,27681,28612
39173,"Wood, OH",28250,28575,29420,30841,31995,34205
39175,"Wyandot, OH",25912,26457,28372,29972,29411,29746
40001,"Adair, OK",17175,17997,17982,18669,19561,20080
40003,"Alfalfa, OK",22294,21760,24374,23918,24320,24578
40005,"Atoka, OK",16496,17921,18433,18574,20070,20993
40007,"Beaver, OK",26211,24200,27149,28352,31584,30513
40009,"Beckham, OK",19897,19957,22187,25021,27827,29293
40011,"Blaine, OK",18322,19129,21201,19919,22182,23735
40013,"Bryan, OK",21277,21435,21841,22502,23174,24050
40015,"Caddo, OK",19142,20492,20836,20847,21740,22418
40017,"Canadian, OK",26360,27178,27129,28901,30452,32953
40019,"Carter, OK",22824,23067,24739,25984,28701,30326
40021,"Cherokee, OK",17729,18679,19150,20068,21231,21990
40023,"Choctaw, OK",18532,19358,19435,20441,21556,22582
40025,"Cimarron, OK",23447,25720,28369,28688,31692,29491
40027,"Cleveland, OK",26512,27227,28630,30193,31816,34068
40029,"Coal, OK",16972,17982,18238,19355,20497,22069
40031,"Comanche, OK",24256,25598,27789,27397,28864,31212
40033,"Cotton, OK",21986,23082,25126,28095,29914,30901
40035,"Craig, OK",21009,22352,22518,23267,23405,25160
40037,"Creek, OK",22438,23082,23645,24533,26291,28773
40039,"Custer, OK",21471,21706,23199,24627,26758,28581
40041,"Delaware, OK",21356,21632,21411,22777,23284,23273
40043,"Dewey, OK",23039,24170,27646,27595,29335,30032
40045,"Ellis, OK",24050,23112,26151,27628,30102,31254
40047,"Garfield, OK",25520,26533,28300,30243,31806,35181
40049,"Garvin, OK",22751,23028,24011,25596,26540,29152
40051,"Grady, OK",22224,23056,24003,25234,26299,27643
40053,"Grant, OK",23474,24859,27624,32047,30315,32316
40055,"Greer, OK",22470,21801,21716,21677,21491,21460
40057,"Harmon, OK",20789,20817,22523,24118,24230,23487
40059,"Harper, OK",33974,33328,35011,31504,34683,33272
40061,"Haskell, OK",21668,22028,21385,22675,24144,23838
40063,"Hughes, OK",17805,18453,19179,20529,21722,23104
40065,"Jackson, OK",23520,25048,27445,27749,29130,30222
40067,"Jefferson, OK",18097,20135,21805,23275,24851,25423
40069,"Johnston, OK",18805,19975,20653,22192,23239,23449
40071,"Kay, OK",25769,25838,25864,26622,25988,28901
40073,"Kingfisher, OK",26077,26579,27737,28350,30132,32009
40075,"Kiowa, OK",22265,22830,23377,25128,25110,25085
40077,"Latimer, OK",22636,21092,22563,23896,24425,27262
40079,"Le Flore, OK",20050,20494,20759,21863,22786,23864
40081,"Lincoln, OK",20570,20531,21032,22273,24179,25827
40083,"Logan, OK",22421,23899,25806,27187,28604,31062
40085,"Love, OK",21682,22820,23128,23437,24510,25875
40087,"McClain, OK",23460,23946,24209,26221,28150,30787
40089,"McCurtain, OK",19561,19591,19489,21229,22171,23091
40091,"McIntosh, OK",19040,19799,20091,20981,21494,22968
40093,"Major, OK",23490,22934,25970,27190,28772,30296
40095,"Marshall, OK",19939,20527,21274,22484,23647,25297
40097,"Mayes, OK",21570,21444,21755,22434,23465,24609
40099,"Murray, OK",19959,20648,21117,22840,25587,27479
40101,"Muskogee, OK",21525,22871,23445,24149,25599,27320
40103,"Noble, OK",21944,21529,23566,24754,26187,27249
40105,"Nowata, OK",18657,19241,19278,20788,21965,23612
40107,"Okfuskee, OK",15819,17433,17276,18812,20182,21014
40109,"Oklahoma, OK",30726,31032,33131,34490,37409,40454
40111,"Okmulgee, OK",18555,19247,19917,21510,22455,24308
40113,"Osage, OK",20912,21122,21066,22837,23811,25787
40115,"Ottawa, OK",19603,20294,21242,23321,25157,26112
40117,"Pawnee, OK",20962,21450,21802,23472,24111,26173
40119,"Payne, OK",21800,22208,23667,24471,25478,27538
40121,"Pittsburg, OK",20987,21864,22606,24766,25814,27841
40123,"Pontotoc, OK",22488,23394,24638,26099,27688,30332
40125,"Pottawatomie, OK",24666,25847,26740,27751,28855,31262
40127,"Pushmataha, OK",17749,18929,19477,20583,21354,22866
40129,"Roger Mills, OK",23627,23200,26275,30150,34859,36973
40131,"Rogers, OK",25315,25128,24777,26004,28327,31142
40133,"Seminole, OK",18906,19761,20358,21214,22655,24448
40135,"Sequoyah, OK",18983,19536,20311,21232,22200,23482
40137,"Stephens, OK",22998,23513,25274,26600,29516,33845
40139,"Texas, OK",29367,26006,27475,29194,31335,32328
40141,"Tillman, OK",18180,20059,22633,22894,23262,22126
40143,"Tulsa, OK",30432,30500,31371,36642,41884,47961
40145,"Wagoner, OK",23430,23321,23268,24774,26371,28551
40147,"Washington, OK",34798,34135,39496,51030,66656,80907
40149,"Washita, OK",19415,20191,22110,23649,24210,25728
40151,"Woods, OK",21647,21620,25887,25529,25838,28207
40153,"Woodward, OK",23353,22589,23789,26306,29964,33435
41001,"Baker, OR",20321,20819,21714,22545,23552,24627
41003,"Benton, OR",30126,29963,31635,32333,32671,34091
41005,"Clackamas, OR",35623,34647,35379,37407,38671,41356
41007,"Clatsop, OR",26638,27301,28539,28659,29248,30817
41009,"Columbia, OR",26993,26672,26918,28018,29133,30781
41011,"Coos, OR",24146,25366,26489,26966,27466,28915
41013,"Crook, OR",21921,22605,24059,24509,25813,27669
41015,"Curry, OR",24132,24113,25109,26620,28124,30086
41017,"Deschutes, OR",28962,28917,29818,31056,32852,35713
41019,"Douglas, OR",23700,24334,24759,26223,27040,28501
41021,"Gilliam, OR",17181,19241,23162,23675,24609,23482
41023,"Grant, OR",23425,23817,24569,25907,24636,26769
41025,"Harney, OR",20752,20950,22549,23615,25031,25244
41027,"Hood River, OR",24491,24699,25947,27737,29116,32441
41029,"Jackson, OR",26727,27010,28412,29656,30629,32857
41031,"Jefferson, OR",20631,20782,21600,22916,23609,25100
41033,"Josephine, OR",22934,23161,24044,25720,26930,28270
41035,"Klamath, OR",22271,23305,24451,25320,26897,28085
41037,"Lake, OR",22227,22075,23004,23668,23671,24077
41039,"Lane, OR",26820,26842,27208,28780,30330,32792
41041,"Lincoln, OR",25656,25964,26873,28440,29145,30545
41043,"Linn, OR",24753,25269,25511,27047,27727,29531
41045,"Malheur, OR",18642,19124,19992,19963,20274,21596
41047,"Marion, OR",24639,24539,25311,26052,27251,29566
41049,"Morrow, OR",20168,21136,24428,25852,26136,25514
41051,"Multnomah, OR",32746,32825,33319,35072,35796,39187
41053,"Polk, OR",25666,26017,27160,28061,28590,30204
41055,"Sherman, OR",16144,21277,26659,28081,25629,23439
41057,"Tillamook, OR",24706,25041,25604,27322,27797,28912
41059,"Umatilla, OR",23146,23437,24292,24385,24795,25695
41061,"Union, OR",23768,24320,25413,26726,26442,28301
41063,"Wallowa, OR",21752,23562,23934,26286,27286,29283
41065,"Wasco, OR",24429,24539,25476,26420,26975,29474
41067,"Washington, OR",32912,32322,33163,35222,37066,39524
41069,"Wheeler, OR",21068,19480,23034,21844,25088,24884
41071,"Yamhill, OR",25717,25866,26568,28065,30289,32175
42001,"Adams, PA",28097,28850,30247,31069,32261,33310
42003,"Allegheny, PA",35173,35697,36490,37635,38871,41361
42005,"Armstrong, PA",24266,25211,26298,26789,28699,30920
42007,"Beaver, PA",26778,27032,27619,29224,30528,32504
42009,"Bedford, PA",22987,23518,24241,24668,24906,26466
42011,"Berks, PA",30535,31112,31710,32435,33638,35298
42013,"Blair, PA",25293,26170,27211,28561,29653,30530
42015,"Bradford, PA",23444,24039,24877,25598,26096,27142
42017,"Bucks, PA",41378,41888,43224,44849,46669,49044
42019,"Butler, PA",30324,30619,31557,33665,35304,37673
42021,"Cambria, PA",24617,25198,26171,27092,28029,29110
42023,"Cameron, PA",24792,26028,26891,28927,29522,31035
42025,"Carbon, PA",25748,26564,27528,29475,32431,31026
42027,"Centre, PA",26531,27195,27969,29645,31092,31490
42029,"Chester, PA",49305,49603,51981,55971,58372,61065
42031,"Clarion, PA",24066,24992,25666,27728,29502,30254
42033,"Clearfield, PA",24101,25358,26119,27587,28411,29650
42035,"Clinton, PA",21946,22620,23024,24678,24811,25406
42037,"Columbia, PA",24139,25442,26347,26945,27605,28567
42039,"Crawford, PA",23449,23974,24603,25454,26358,27617
42041,"Cumberland, PA",33810,34685,35883,37188,38119,39110
42043,"Dauphin, PA",32499,33404,34242,35185,36149,36951
42045,"Delaware, PA",38355,38519,39282,41051,43191,45610
42047,"Elk, PA",26344,27071,27895,29940,31148,32972
42049,"Erie, PA",25960,26547,26940,28319,29227,30647
42051,"Fayette, PA",23386,24778,25758,26017,26819,27955
42053,"Forest, PA",20697,20412,20325,19994,19098,18279
42055,"Franklin, PA",27006,27525,28857,31007,32805,34182
42057,"Fulton, PA",23396,23326,23838,25680,27200,28226
42059,"Greene, PA",21674,21940,22794,23852,24447,26055
42061,"Huntingdon, PA",21653,22079,22671,24182,25079,26414
42063,"Indiana, PA",23589,24540,25339,26516,28061,29044
42065,"Jefferson, PA",24051,24866,25704,26743,28118,29947
42067,"Juniata, PA",24215,24686,25787,27464,28351,28857
42069,"Lackawanna, PA",29045,29214,29837,31030,31980,33046
42071,"Lancaster, PA",30482,30568,31590,33427,34672,35366
42073,"Lawrence, PA",23991,24883,25854,26792,27507,29302
42075,"Lebanon, PA",28611,29127,29821,31949,33026,33970
42077,"Lehigh, PA",34296,34734,35345,36530,38067,39438
42079,"Luzerne, PA",27464,28118,28794,30112,30811,32126
42081,"Lycoming, PA",25099,25854,26733,27701,28248,29124
42083,"McKean, PA",24932,24954,25927,27283,27872,29290
42085,"Mercer, PA",24250,24901,25679,26998,28045,29513
42087,"Mifflin, PA",22170,22546,23176,24578,25638,26233
42089,"Monroe, PA",26501,26935,27443,28615,29526,30560
42091,"Montgomery, PA",49774,49884,50880,54257,55785,59743
42093,"Montour, PA",27183,29000,30270,31987,32919,35473
42095,"Northampton, PA",30981,31720,32722,34192,36559,37931
42097,"Northumberland, PA",24814,25145,25905,27471,27817,28725
42099,"Perry, PA",26843,27433,28372,30061,30909,31296
42101,"Philadelphia, PA",25674,26318,27599,29646,30174,31544
42103,"Pike, PA",26346,26725,27235,29123,31032,31657
42105,"Potter, PA",25025,24996,27220,47441,73864,31219
42107,"Schuylkill, PA",24712,25495,26465,27346,28281,29454
42109,"Snyder, PA",26358,25846,26615,28759,29318,29976
42111,"Somerset, PA",22656,22760,23391,25348,26078,27191
42113,"Sullivan, PA",24120,25144,25540,26275,26253,27096
42115,"Susquehanna, PA",24943,25094,25500,26897,27137,28065
42117,"Tioga, PA",21972,22065,22628,23744,24195,25487
42119,"Union, PA",23814,23739,24268,26270,26542,27118
42121,"Venango, PA",25210,25667,26688,28101,28722,29891
42123,"Warren, PA",25223,25164,26262,28382,30443,32267
42125,"Washington, PA",29301,29532,29963,32731,34625,36895
42127,"Wayne, PA",25685,26491,27216,28304,28495,28650
42129,"Westmoreland, PA",28935,29365,29975,32120,33677,35549
42131,"Wyoming, PA",24542,25225,25666,27695,28337,29707
42133,"York, PA",29855,30283,31592,34297,36082,36301
44001,"Bristol, RI",41614,42354,44616,47240,48694,53133
44003,"Kent, RI",33567,35027,36733,38540,39320,41364
44005,"Newport, RI",38038,39244,41591,44292,45466,47733
44007,"Providence, RI",28543,29407,30614,31775,32589,34353
44009,"Washington, RI",37430,38493,40004,42446,43441,45107
45001,"Abbeville, SC",23029,21383,20250,21646,22305,23313
45003,"Aiken, SC",25547,26277,27056,27599,28667,29851
45005,"Allendale, SC",17068,16893,17333,18099,19255,20917
45007,"Anderson, SC",24803,24943,25401,26022,26920,28066
45009,"Bamberg, SC",18447,19023,19904,21336,22061,24079
45011,"Barnwell, SC",19815,20158,20676,21508,22386,23717
45013,"Beaufort, SC",34805,34867,36394,38635,40707,43966
45015,"Berkeley, SC",21519,22767,24014,25079,26759,28365
45017,"Calhoun, SC",23486,23512,24794,26092,27647,28579
45019,"Charleston, SC",29999,30865,31964,33670,36329,38856
45021,"Cherokee, SC",20771,20857,21619,22710,23505,24307
45023,"Chester, SC",21117,21934,22465,23199,23986,24832
45025,"Chesterfield, SC",20471,20704,21350,22053,22099,23098
45027,"Clarendon, SC",19236,18943,19738,20962,21093,21691
45029,"Colleton, SC",20932,21372,21801,22993,23643,25339
45031,"Darlington, SC",23561,23715,24393,25633,26244,27856
45033,"Dillon, SC",18711,18852,19738,20507,21024,21635
45035,"Dorchester, SC",24337,25076,25531,27808,29202,29934
45037,"Edgefield, SC",20000,19947,19720,23442,24015,25098
45039,"Fairfield, SC",22503,23387,24349,24745,26058,26393
45041,"Florence, SC",25121,25812,26481,27550,28350,30057
45043,"Georgetown, SC",24830,25778,26818,28708,30625,33496
45045,"Greenville, SC",30978,30946,30861,31071,32067,34130
45047,"Greenwood, SC",24263,24448,24865,25449,26160,27099
45049,"Hampton, SC",19536,19797,20293,20845,21434,22604
45051,"Horry, SC",24605,24767,25561,26680,27747,29098
45053,"Jasper, SC",18834,19443,20985,22849,23183,23500
45055,"Kershaw, SC",24411,24984,25844,27465,28351,30593
45057,"Lancaster, SC",22719,22914,23295,23847,24452,25899
45059,"Laurens, SC",21240,21194,21607,23593,24471,25237
45061,"Lee, SC",18474,17906,18755,19458,20262,20410
45063,"Lexington, SC",29676,30515,31230,31733,32623,34305
45065,"McCormick, SC",18124,18421,18734,20203,21465,23123
45067,"Marion, SC",18708,19109,20181,20612,21105,22078
45069,"Marlboro, SC",18070,17766,18717,19510,20565,20203
45071,"Newberry, SC",22201,22136,23285,24848,25732,27131
45073,"Oconee, SC",25817,25985,26585,27717,28469,29874
45075,"Orangeburg, SC",21053,21590,22214,23259,24160,25529
45077,"Pickens, SC",22551,23276,24118,24492,25692,27057
45079,"Richland, SC",28304,28882,29443,30584,32058,34067
45081,"Saluda, SC",22080,21632,22708,25370,25850,26387
45083,"Spartanburg, SC",25570,26195,26518,27841,29106,30856
45085,"Sumter, SC",21951,23081,24224,25426,26436,27926
45087,"Union, SC",21204,21602,22189,23036,23998,24599
45089,"Williamsburg, SC",17413,17092,18200,18473,19676,20224
45091,"York, SC",27476,28274,28736,29734,31324,32866
46003,"Aurora, SD",26221,24320,34044,33038,28853,29232
46005,"Beadle, SD",27855,26571,28879,32176,32846,34825
46007,"Bennett, SD",20772,18478,22510,21514,25060,22564
46009,"Bon Homme, SD",23335,21591,26222,28421,26630,26833
46011,"Brookings, SD",24604,24305,25814,27485,28855,29560
46013,"Brown, SD",29970,30498,31717,34655,36704,38895
46015,"Brule, SD",25873,23795,28229,27772,28217,25204
